1.3_ADMET_DMPK_毒性_可开发性预测	| Exscientia（2024-11-20 被 Recursion 收购） | 英国/美国 | AI 小分子设计与多参数优化 | ADME、PK、安全性、选择性联合优化 | 生成/主动学习/精确设计 → 药化 DMTA → ADME/PK/毒理与体内验证 → 候选推进 | 化学结构、靶点/组学、结构、活性、ADME/PK/毒理和实验反馈 | 同时满足效力、选择性、ADME/PK 与安全窗口的候选药 | **有**；SEC 文件披露实验室耗材/设备开支、外部与内部研发，并给出多项体内、PK/毒理结果；部分研究依赖 CRO/合作方 | 历史自研/共研包括 EXS21546、GTAEXS617、EXS74539、EXS73565 等；并入 Recursion 后按合并管线管理 | EXS21546 曾进入 Phase 1/2，后于 2023 年停止内部开发并关闭 IGNITE 试验 | 自研管线 + 药企端到端发现合作 + 许可/里程碑/销售提成 | 历史合作包括 BMS、Sanofi、Merck KGaA 等；2024-11-20 Recursion 完成收购；同日披露与 BMS 的剩余项目结束 | A SEC：[2022 年 20-F（平台、ADME/PK/毒理及合作）](https://www.sec.gov/Archives/edgar/data/1865408/000186540823000011/exai-20221231.htm)、[2023Q3 6-K（终止 EXS21546/EQRx）](https://www.sec.gov/Archives/edgar/data/1865408/000186540823000055/exai-20230930.htm)、[2024-11-20 6-K（并购完成/BMS 项目结束）](https://www.sec.gov/Archives/edgar/data/1865408/000094787124000937/ss4137056_6k.htm) | **资产与负面验证价值高。** 证明 AI+MPO 可把分子推进临床，但 EXS21546 终止、合作结束和公司被收购也说明临床/商业风险未被 ADMET 优化消除 |
1.3_ADMET_DMPK_毒性_可开发性预测	| 德睿智药 MindRank | 中国（上海/杭州；另设伦敦） | AI 小分子发现与 ADMET 多参数优化 | Molecule Pro、ADMET Ranker、多目标成药性优化 | 靶点/结构驱动生成 → 活性与 ADMET 排序 → 药化/实验迭代 → PCC/IND/临床 | 靶点与蛋白结构、化合物/活性、理化及 ADMET 数据 | 优先分子、PCC、具备效力/选择性/成药性组合的候选 | **混合/待核验**；已交付 PCC 并有临床资产，证明实际实验链条存在，但官网未清楚拆分自建实验与 Medicilon 等外包部分 | MDR-001（口服小分子 GLP-1RA）、MRANK-106（WEE1/YES1）等 | **Phase III**：NCT07274137 登记为 III 期；登记截至 2025-12-22 为“尚未招募”，公司 2026-02-26 自述已首例给药，存在更新时差/冲突 | 自研管线 + Design-as-a-Service + 共同开发/交付 PCC | 2021-08 与德琪医药、2021-10 与美迪西开展 AI 药物发现合作（条款未披露）；2021-07 公司称向一家上市 biotech 交付变构抑制剂 PCC | A 临床注册：[NCT07274137（MDR-001，Phase III）](https://clinicaltrials.gov/study/NCT07274137)、[NCT06778850（Phase I/IIa）](https://clinicaltrials.gov/study/NCT06778850)；C 公司官网：[平台/历程/合作](https://www.mindrank.ai/en/about)、[管线](https://www.mindrank.ai/en/pipeline)、[新闻列表](https://www.mindrank.ai/en/news/all/all/page/1)；B 论文：[PharmaBench，Scientific Data 2024](https://doi.org/10.1038/s41597-024-03793-0) | **国内优先跟踪。** 已形成从 AI/MPO 到临床资产的强资产验证；需核查 MDR-001 的实际 III 期入组、临床数据、权属/资金责任及 ADMET Ranker 的外部盲测表现 |
1.3_ADMET_DMPK_毒性_可开发性预测	| 晶泰科技 XtalPi / QuantumPharm（2228.HK） | 中国（深圳/北京/上海等；全球业务） | AI+量子物理+机器人药物发现 | ADMET 性质预测、分子生成、FEP、自动化合成/实验闭环 | 分子生成/筛选 → 活性与 ADMET/理化性质预测 → 合成路线 → 自动化干湿实验 → 数据回流 | 靶点/结构、化学空间、活性与成药性数据、机器人实验数据 | hit/lead/PCC、ADMET 排名、合成路线及实验数据包 | **有**；官网披露 AI+机器人干湿闭环、7×24 自动化工作站及百万级化合物/反应数据 | 未检出清晰的全资自研治疗管线；以合作/客户资产为主 | 合作资产已有 IND：公司称与希格生科发现的弥漫性胃癌小分子获 FDA IND（2024-08-13 披露）；非晶泰全资资产 | 软件/平台、研发服务、平台授权、共同发现/里程碑/分成 | 2025-08-05 与 DoveTree 签署多项目合作：已披露首付款约 4 亿港元、进一步付款约 3.85 亿港元、潜在里程碑约 462 亿港元及销售分成；“总订单 470 亿港元”绝大部分为条件性付款 | C 公司官网：[AI 自主实验平台](https://www.xtalpi.com/lab_automation/)、[合作资产 IND 披露，2024-08-13](https://www.xtalpi.com/%e6%99%b6%e6%b3%b0%e7%a7%91%e6%8a%80%e5%8a%a9%e5%8a%9b%e5%a4%9a%e5%ae%b6%e5%90%88%e4%bd%9c%e4%bc%81%e4%b8%9a%e8%8e%b7ind%e4%b8%8e%e9%ab%98%e9%a2%9d%e8%9e%8d%e8%b5%84/)、[DoveTree 合作及 ADMET 干湿闭环，2025-08-06](https://www.xtalpi.com/%e6%80%bb%e8%ae%a2%e5%8d%95%e8%a7%84%e6%a8%a1470%e4%ba%bf%e6%b8%af%e5%b8%81%ef%bc%8c%e6%99%b6%e6%b3%b0%e7%a7%91%e6%8a%80%e5%88%9bai%e8%8d%af%e7%89%a9%e5%8f%91%e7%8e%b0%e5%90%88%e4%bd%9c%e8%ae%a2/)；A/C 上市公司 IR：[财务报告页](https://ir.xtalpi.com/en/investor-relations/financial-reports/) | **商业与实验闭环信号强，但属于综合平台。** 应把 ADMET 模块的独立增量与分子生成/FEP/化学服务拆开评估；大型订单的里程碑兑现概率是关键尽调项 |
1.4_分子从头生成和多参数优化	| 英矽智能 Insilico Medicine | 中国香港/美国，全球运营 | AI 小分子药物 | 从靶点到分子生成、结构驱动、多参数优化 | Biology42 靶点发现 → Chemistry42 生成/优化 → 合成与实验/临床反馈；兼顾活性、选择性、ADMET、可合成性 | 多组学、疾病数据、蛋白结构/口袋、已知配体、性质约束 | 新颖小分子、PCC、临床候选物及可授权资产 | 有；已有合成、体内外与临床验证，但各环节自建/外包边界未完整披露 | 有，官网称 40+ 项目、13 条获 IND 批准（公司自述） | Phase 2a 已完成并发表：TNIK 抑制剂 rentosertib/ISM001-055 | 自研管线 + 对外平台合作 + 共同研发 + 资产授权 | 2022-11-08 与 Sanofi 多靶点合作，潜在总额最高 12 亿美元；首付款/实际里程碑未披露 | **B 论文**：[Nat Med Phase 2a，线上披露 2025-06-03](https://pubmed.ncbi.nlm.nih.gov/40461817/)；[Nat Biotech 临床前/临床模型，线上披露 2024-03-08](https://pubmed.ncbi.nlm.nih.gov/38459338/)；**C 官网**：[Pipeline](https://insilico.com/pipeline)；**C 联合新闻稿**：[Sanofi 合作，2022-11-08](https://www.globenewswire.com/news-release/2022/11/08/2551039/31533/en/Insilico-Medicine-Signs-Strategic-Research-Collaboration-with-Sanofi-worth-up-to-1-2-Billion.html) | 本模块最强临床验证样本之一；但单一 Phase 2a 阳性不能外推平台总体成功率，且 BD headline 需拆解现金化 |
1.4_分子从头生成和多参数优化	| Iambic Therapeutics | 美国 | AI 小分子药物 | 结构预测、从头设计、多任务/多参数优化、闭环 DMTA | NeuralPLexer 蛋白-配体共折叠/隐蔽口袋 + Enchant 多模态多任务预测 → 纳米级高通量合成与生化/代谢/细胞实验 → 周度重训 | 蛋白序列/结构、化合物、弱噪声生化/细胞数据、目标产品属性 | 多系列先导物、差异化候选药、临床资产 | 有；官网称每周合成数千个化合物并进行高通量生物学测试 | 有：IAM1363、IAM-K1、IAM-C1 等 | IAM1363 Phase 1/1b，NCT06253871 截至 2026-06-04 为 Recruiting | 自研管线 + 药企发现合作 + 技术访问费/研究费/里程碑/销售提成 | 2026-02-09 与 Takeda 多年合作，潜在成功付款合计可超 17 亿美元；首付款等具体金额未披露 | **A 临床注册**：[NCT06253871](https://clinicaltrials.gov/study/NCT06253871)；**C 官网**：[平台闭环](https://www.iambic.ai/platform)、[管线](https://www.iambic.ai/pipeline)；**C 公司公告**：[Takeda 合作，2026-02-09](https://www.iambic.ai/post/iambic-announces-collaboration-with-takeda) | 技术闭环与临床资产匹配度高；临床仍早期，效力/安全性结论需等待更成熟数据 |
1.4_分子从头生成和多参数优化	| Exscientia（2024-11-20 起为 Recursion 全资子公司） | 英国/美国 | AI 小分子药物 | 精准设计、生成设计、主动学习、PK/选择性多参数优化 | Centaur/主动学习设计 → 自动合成与筛选 → 模型更新；合并后纳入 Recursion OS | 靶标/结构、化学与患者样本数据、PK/PD/选择性约束 | 优化分子、合作项目及临床候选物 | 有；2023 年 20-F 披露自动化化学合成、生物筛选和物理实验闭环 | 历史上有；现由 Recursion 统筹 | 历史最高 Phase 1/2；EXS21546 的 NCT05920408 已终止 | 历史上为平台合作/共同研发 + 自研管线；现为 Recursion 体系 | 2024-11-20 Recursion 完成全股收购，Exscientia ADS 停止交易并将退市 | **A 监管/上市文件**：[Exscientia 2023 20-F，2024-03-21](https://www.sec.gov/Archives/edgar/data/1865408/000186540824000018/exai-20231231.htm)、[Recursion 8-K，2024-11-20](https://www.sec.gov/Archives/edgar/data/1601830/000160183024000217/rxrx-20241119.htm)；**A 临床注册**：[NCT05920408](https://clinicaltrials.gov/study/NCT05920408) | 重要负面对照：证明“AI 设计并进入临床”仍可能因治疗窗不足终止；并购体现行业整合，而非平台独立胜出 |
1.4_分子从头生成和多参数优化	| 晶泰科技 XtalPi（2228.HK） | 中国 | AI 小分子药物/研发基础设施 | AI 生成、FEP、虚拟筛选、专利挖掘、自动化合成 | AI 分子生成/XMolGen + XFEP + PatSight → DMTA → 机器人化学合成与结构化实验数据回流 | 靶标结构、配体、化学空间、亲和力/性质约束、专利文本与实验数据 | hit/lead/PCC 项目交付、分子设计软件结果、合成与实验数据 | 有；官网披露自动化化学执行、数字化实验数据和智慧实验室 | 未检出清晰的自有临床管线；以客户项目/共同发现为主 | 不适用；未检出自有临床资产 | 软件/平台许可 + 研发服务/CRO + 里程碑合作 + 自动化实验室 | 2023-05-30 与 Lilly AI 药物发现合作，媒体披露潜在总额最高 2.5 亿美元；首付款未披露 | **C 官网**：[技术与 AI×机器人闭环](https://www.xtalpi.com/technology/)；**B 论文**：[场景导向分子生成平台，2024-01-11 online](https://pubmed.ncbi.nlm.nih.gov/38215898/)；**D 媒体**：[Reuters，2023-05-30](https://www.reuters.com/business/healthcare-pharmaceuticals/chinas-xtalpi-lands-up-250-mln-ai-drug-discovery-deal-with-lilly-2023-05-30/)；**A 上市公司资料入口**：[投资者关系](https://ir.xtalpi.com/) | 商业与湿实验基础设施证据较强，但自有资产验证弱；需核查项目里程碑兑现率、客户集中度和毛利结构 |
1.4_分子从头生成和多参数优化	| 德睿智药 MindRank | 中国 | AI 小分子药物 | 靶点特异分子生成、虚拟筛选、多参数优化、分子动力学 | Molecule Pro 生成/筛选/优化 + Molecule Dance 蛋白动态/新口袋 + PharmKG 知识图谱 | 特定靶点、蛋白结构/动态、已知配体、性质约束、文献/多组学 | hit/lead/PCC、自研候选物、合作项目交付 | 项目具备实验和临床推进能力；自建湿实验规模与外包比例未披露 | 有：MDR-001、MRANK-106/111/116/119/808/101 等 | Phase III 已注册但未开始招募：MDR-001 NCT07274137；另 NCT06778850 Phase I/II 为 Recruiting | 自研管线 + Design-as-a-Service + 共同开发 | 2024-01 与复宏汉霖合作 AI-ADC/抗衰平台；金额未披露 | **A 临床注册**：[NCT06778850](https://clinicaltrials.gov/study/NCT06778850)、[NCT07274137](https://clinicaltrials.gov/study/NCT07274137)；**C 官网**：[平台](https://www.mindrank.ai/en/solutions)、[管线](https://www.mindrank.ai/en/pipeline)、[公司里程碑](https://www.mindrank.ai/en) | 国内资产推进领先样本；Phase III 截至检索日为 Not yet recruiting，且 Phase IIb 完成/疗效为公司自述，尚未检出同行评审结果 |
1.5_AI逆合成_可合成性_自动化化学	| Iktos | 法国 | AI逆合成/自动化药化 | 路线规划、生成式设计、机器人 DMTA | Makya 生成设计→Spaya 逆合成→Ilaka 编排→Chemspeed 合成/纯化→细胞测试 | 靶点/TPP、分子结构、反应与库存数据 | 合成路线、可采购原料、实体化合物、活性数据、PCC | 是；公司披露可并行约100反应/日及细胞表型测试 | 是；MTHFD2 等内部项目 | 公司管线页标示已有 Preclinical Candidate；尚未检出临床注册 | SaaS/API、平台合作、共同发现、里程碑/潜在权益 | Servier 多靶点合作，2026-01-08签署、2026-01-09由合作方披露；潜在总额>€10亿，含 upfront、research funding、milestones，拆分未披露 | C级公司官网：[Spaya](https://iktos.ai/solution/spaya)、[平台/机器人](https://iktos.ai/discovery-platform)、[管线](https://iktos.ai/pipeline)；A级合作方：[Servier公告](https://servier.com/en/newsroom/research-two-new-partnerships/) | 模块匹配度高，具备“设计—规划—执行—测试”闭环和资产化；关键待核验点是内部 PCC 的正式提名日期、结构/体内数据及合作经济条款 |
1.5_AI逆合成_可合成性_自动化化学	| PostEra | 美国/英国 | 合成感知型AI药物发现 | 反应预测、合成感知生成设计、药化优先级排序 | Proton/Manifold 类模型将效力/选择性/ADMET与可合成性联合优化；合成由合作方/外部实验网络执行 | 靶点、配体/结构、药化与反应数据、实验反馈 | 可合成候选、路线/反应建议、Development Candidate | 未见自有自动化湿实验室披露；依赖药企/合作实验网络 | 是；PCOS/生殖内分泌内部管线，另有合作管线 | COVID Moonshot 于2021年称已提名进入 IND-enabling 的开发候选；官网截至检索日仍称临床“planned”，未检出临床注册 | 自研管线+共研；里程碑/版税；政府资助 | Pfizer AI Lab：2021-12-11披露潜在$260m，2025-01-07扩至潜在$610m；2024-03-27称一项目首个科学关卡比预测快40%（均公司自述） | C级公司官网：[药物发现/管线](https://postera.ai/drug-discovery)、[Pfizer合作进展](https://postera.ai/news/postera-provides-update-on-progress-of-the-pfizer-partnered-ai-lab)、[Moonshot实验数据](https://postera.ai/moonshot)；B级论文：[Science 2023 COVID Moonshot](https://www.science.org/doi/10.1126/science.abo7201) | 强项是“合成感知设计+真实项目”，但物理执行闭环不自有；Moonshot 长期停留在 IND-enabling/临床计划是重要反证 |
1.5_AI逆合成_可合成性_自动化化学	| Chemify | 英国（苏格兰） | 数字化/自动化化学 | Chemputation、χDL化学语言、合成感知逆向设计、机器人多步合成 | Quantum Chemputation/ML设计→路线优化→χDL代码→Chemputer执行→纯化/分析→DMTA | 目标分子/性质、已知反应、仪器与物料约束 | 可执行化学代码、克级实体分子、分析数据 | 是；Chemifarm 与机器人反应、后处理、纯化和分析 | 未检出独立自研临床管线；以合作项目为主 | 发现阶段/先导发现；未检出PCC/IND/临床资产 | 联合发现、自动化合成服务、平台/设施合作、资助项目 | Sanacor 心代谢小分子发现合作，2026-02-25；条款未披露 | C级公司官网：[技术](https://www.chemify.io/technology)、[合作方式](https://www.chemify.io/ways-we-work)；B级专利：[US20230173450A1 自动化化学合成平台](https://patents.google.com/patent/US20230173450A1/en)；D级公告：[Sanacor合作](https://www.businesswire.com/news/home/20260225083560/en/Chemify-and-Sanacor-Collaborate-to-Discover-and-Develop-Small-Molecule-Therapies-for-Cardiometabolic-Diseases) | 物理自动化与标准化代码壁垒明确；药物资产验证仍早，商业可复制性和单项目毛利待查 |
1.5_AI逆合成_可合成性_自动化化学	| 晶泰科技（XtalPi/QuantumPharm，2228.HK） | 中国 | AI+机器人药物发现 | 可合成性评估、自动化库合成、反应条件筛选、DMTA、自主实验室 | XMolGen/计算设计→可合成性过滤→XmartChem/ChemArt自动合成→生物测试/结构与固态研发 | 靶点/分子、反应条件、库存、实验/生物数据 | 路线与化合物库、实体化合物、活性/结构数据、候选分子 | 是；官网披露200+机器工作站、覆盖80%常见反应类型 | 主要为合作/生态管线，未检出母公司明确完全自有临床管线 | DoveTree合作首个肿瘤PCC于2026-05-29披露进入 IND-enabling；另有合作资产IND（待监管逐条核验） | CRO/平台服务、联合发现、里程碑/潜在授权、自动化设备/软件 | DoveTree：2025-08-07正式协议，潜在总额$5.99bn；已披露$51m upfront并于2026-05-29收到第二笔$19m | C级公司官网：[自动化化学合成](https://www.xtalpi.com/automated_chemical_synthesis/)、[7天DMTA案例](https://www.xtalpi.com/%e5%9f%ba%e4%ba%8eai%e7%9a%84%e5%88%86%e5%ad%90%e8%ae%be%e8%ae%a1%e5%92%8c%e8%87%aa%e5%8a%a8%e5%8c%96%e5%ba%93%e5%90%88%e6%88%90%e5%8a%a0%e9%80%9f-dmta-%e5%be%aa%e7%8e%af/)、[DoveTree正式协议](https://en.xtalpi.com/xtalpi-and-dovetree-announce-landmark-6-billion-ai-drug-discovery-collaboration/)、[PCC/第二笔付款](https://www.prnewswire.com/apac/news-releases/xtalpi-receives-second-payment-from-dovetree-first-oncology-asset-advances-into-ind-enabling-studies-302785760.html)；港股上市主体 | 国内闭环能力最完整候选之一，已有PCC与实际现金验证；仍需拆开平台/服务收入、设备收入和风险共担管线价值，并以监管资料核验后续IND |
